UNIPROT	Genes	R_Ctrl_1	R_Ctrl_2	R_Ctrl_3	R_Ima_1	R_Ima_2	R_Ima_3	S_Ctrl_1	S_Ctrl_2	S_Ctrl_3	S_Ima_1	S_Ima_2	S_Ima_3
O75821	EIF3G	7000000	6980000	6950000	5970000	7240000	7340000	5800000	6460000	6580000	4080000	3770000	4280000
O15372	EIF3H	2750000	2700000	2610000	2520000	2730000	2790000	1760000	1820000	1790000	1150000	1110000	1080000
Q13347	EIF3I	3290000	3410000	3260000	3200000	3330000	3420000	3170000	3190000	3230000	2080000	2060000	1980000
O75822	EIF3J	1340000	1340000	1530000	1450000	1710000	2220000	2210000	2290000	1920000	1600000	1170000	1230000
Q9UBQ5	EIF3K	4540000	4440000	4480000	4080000	4750000	4720000	4750000	4850000	5090000	2740000	2750000	2860000
Q9Y262	EIF3L	3030000	2970000	3160000	2980000	2590000	3080000	1960000	1850000	1940000	1360000	1380000	1480000
Q7L2H7	EIF3M	7310000	7190000	7170000	6920000	6510000	7000000	6270000	6270000	6270000	2800000	3300000	3370000
P60842	EIF4A1	28800000	28700000	28000000	24400000	28200000	27200000	19800000	20300000	19900000	12900000	13700000	12500000
Q14240	EIF4A2	922095	856454	799297	854681	883265	882995	8200000	8570000	8770000	6960000	7830000	7240000
P38919	EIF4A3	6140000	6240000	5890000	5840000	6130000	5990000	6040000	6290000	6320000	5430000	5710000	5100000
P23588	EIF4B	6810000	7150000	6170000	6240000	7880000	7280000	6390000	7090000	7070000	4630000	3790000	4270000
P06730	EIF4E	2610000	2560000	2750000	2400000	2860000	2870000	3020000	2870000	2490000	3130000	3140000	2700000
O60573	EIF4E2	673110	774429	770877	699517	824449	777486	620499	594679	584874	304389	518571	612472
Q8N5X7	EIF4E3	134115	104921	115442	99904.1	147487	137752	NA	NA	NA	NA	NA	NA
Q9NRA8	EIF4ENIF1	163630	169384	247531	233273	292919	242157	93802.3	89096.7	103444	43770.9	66594.6	28144.7
Q04637	EIF4G1	3480000	3370000	3370000	3100000	3140000	2960000	3400000	3450000	3540000	2360000	2100000	2020000
P78344	EIF4G2	2920000	2870000	2800000	2870000	2770000	2650000	3450000	3490000	3600000	2120000	2010000	2140000
O43432	EIF4G3	790991	815757	877989	863752	824201	807729	404686	400651	379658	334282	311853	310966
Q15056	EIF4H	2820000	3520000	3860000	3950000	4070000	4340000	5680000	6790000	5720000	4860000	3430000	3890000
P55010	EIF5	2110000	2010000	2290000	1970000	2310000	2000000	3380000	3520000	3460000	2590000	2810000	2650000
P63241	EIF5A	12900000	12400000	9070000	10700000	10600000	11300000	7930000	9270000	7620000	7890000	8630000	5430000
O60841	EIF5B	2570000	2640000	2610000	2270000	2490000	2530000	4080000	4230000	4220000	3340000	3250000	3090000
P56537	EIF6	4640000	4670000	5300000	4930000	5530000	5230000	7870000	7630000	7290000	6670000	7590000	6900000
Q9BQ52	ELAC2	3190000	2940000	2960000	3080000	3090000	2870000	2820000	2870000	2900000	2120000	2040000	1980000
Q15717	ELAVL1	7470000	7610000	7350000	6950000	7770000	7430000	6260000	6570000	6230000	8030000	7370000	6470000
Q15723	ELF2	259722	187022	127780	99186.2	217853	182117	259556	273903	303791	268289	303837	272847
P55199	ELL	370194	386351	396924	474488	418661	383440	319082	355344	388188	239193	200877	213403
Q92556	ELMO1	1130000	1150000	1110000	1040000	1120000	1150000	166739	NA	176475	102738	87662.7	NA
Q96JJ3	ELMO2	216742	255794	214670	209214	213416	186065	264919	263063	248643	278646	285386	333910
Q8IZ81	ELMOD2	NA	NA	NA	NA	NA	NA	419807	479596	405677	406779	465094	547713
Q6PJG2	ELMSAN1	NA	NA	NA	NA	NA	NA	79965.8	100641	73942.2	91844.9	74447.8	48783.8
P60002	ELOF1	39209.8	74603.4	138024	90753.7	120638	63820.2	151100	169811	82546.8	145459	177016	93384.9
Q9BW60	ELOVL1	NA	NA	NA	NA	NA	NA	440514	463228	501697	319146	308254	500381
Q9NYP7	ELOVL5	410997	543836	555166	418844	434613	510316	702486	747834	744672	184513	107169	293315
Q6IA86	ELP2	575120	650632	577958	644732	547243	615176	497556	500128	573274	364357	374337	389474
Q9H9T3	ELP3	1420000	1560000	1670000	1620000	1630000	1470000	1450000	1420000	1420000	1250000	1220000	1240000
Q96EB1	ELP4	365529	330083	NA	362182	328631	361693	340047	334738	294392	266557	263972	312673
Q8TE02	ELP5	NA	NA	NA	NA	NA	NA	937331	832779	1010000	858224	785932	909043
Q0PNE2	ELP6	559897	NA	151120	193465	NA	NA	583606	569270	532830	398227	426126	525973
Q8N766	EMC1	2020000	1950000	1880000	2050000	1580000	1910000	1880000	1760000	1890000	1510000	1480000	1440000
Q5UCC4	EMC10	NA	NA	NA	NA	NA	NA	1160000	1150000	1150000	849111	960002	1330000
Q15006	EMC2	1090000	1000000	906071	997627	1170000	1010000	658075	740484	700180	605108	612351	699945
Q9P0I2	EMC3	747078	705201	793068	935006	611609	775282	507779	554629	595823	461493	466386	657179
Q5J8M3	EMC4	984062	1050000	1040000	1060000	908892	1070000	756238	745271	761553	619572	692351	741258
Q9BV81	EMC6	903424	948849	987258	1080000	889804	863026	654881	660415	757837	543047	483421	761854
Q9NPA0	EMC7	764444	903054	866072	743205	861639	736705	555225	700220	593447	591957	628020	646530
O43402	EMC8	697072	564761	617863	627692	766511	682357	283748	387385	362438	323924	378139	281624
P50402	EMD	1080000	1080000	1270000	988591	1200000	1170000	3630000	3510000	3390000	3480000	3490000	4170000
Q96AY2	EME1	NA	NA	NA	NA	NA	NA	43543.9	NA	NA	25345.8	34780.2	37540.9
Q92979	EMG1	2260000	2290000	2260000	2120000	2160000	2250000	1450000	1570000	1540000	1190000	1300000	1100000
Q9Y6C2	EMILIN1	236972	312882	253434	183346	204114	284365	NA	NA	NA	NA	NA	NA
Q9BXX0	EMILIN2	820525	858269	957154	764544	847948	855456	NA	NA	NA	NA	203694	NA
O95834	EML2	1280000	1210000	1370000	1400000	1380000	1300000	871775	784235	826255	1080000	1020000	935765
Q32P44	EML3	503574	543278	505082	570553	495618	490261	415386	415947	445799	551071	498417	625448
Q9HC35	EML4	1140000	1110000	1130000	1160000	1070000	1110000	1250000	1270000	1410000	1110000	1200000	1140000
P54852	EMP3	NA	NA	NA	NA	NA	NA	11300000	11100000	10600000	12400000	13100000	13000000
Q8N8S7	ENAH	295460	346949	328379	332827	300594	308340	NA	NA	NA	NA	NA	NA
O94919	ENDOD1	NA	NA	NA	NA	NA	NA	406938	388164	441375	386385	356137	411713
Q14249	ENDOG	NA	NA	NA	NA	NA	NA	2510000	2540000	2400000	2990000	3060000	3180000
Q8NFI3	ENGASE	NA	NA	NA	NA	NA	NA	121918	151840	150682	130310	180540	99267
P06733	ENO1	39300000	41400000	33200000	33700000	38700000	35200000	70100000	77300000	74000000	69800000	69400000	67800000
P09104	ENO2	86700000	76000000	75800000	85200000	88400000	84300000	650404	697728	614077	708419	772459	1010000
P13929	ENO3	12200000	13100000	13800000	11800000	9470000	14100000	4740000	4160000	3990000	1880000	2330000	2900000
Q9UHY7	ENOPH1	1940000	2070000	1820000	1890000	2340000	2080000	1310000	1250000	1590000	1450000	1560000	1540000
Q7L5Y1	ENOSF1	NA	NA	NA	NA	NA	NA	68720.5	97907.7	92012.8	112012	122602	69982.3
Q13822	ENPP2	NA	NA	NA	NA	NA	NA	534245	NA	NA	182589	302882	356814
O14638	ENPP3	NA	NA	NA	NA	NA	NA	500705	471426	594612	474411	449654	279321
O43768	ENSA	35651.6	12119.4	150127	NA	79909.9	154918	537246	1050000	678281	672478	499879	149523
Q96N21	ENTHD2	NA	NA	NA	NA	NA	NA	52387.3	68875.1	97161.6	49606.6	NA	85035.4
O75356	ENTPD5	NA	NA	NA	44045.3	NA	66835	NA	NA	NA	NA	NA	NA
Q9NQZ7	ENTPD7	NA	NA	17236.5	32351.1	NA	17516.1	54212.5	30408.1	22369.7	20718.4	30526.3	NA
Q9NPA8	ENY2	NA	NA	21819.9	39494.1	41038.9	263381	123562	132611	98185.6	88953.6	101625	66647.1
Q5NDL2	EOGT	NA	NA	NA	NA	NA	NA	73405.1	88149.4	112410	118089	67077.4	86381.4
Q09472	EP300	220566	229840	237561	240552	224891	203278	177924	160073	179191	165846	145638	149087
Q96L91	EP400	137820	252896	295365	239409	368700	285518	285019	284382	265548	317138	275760	269687
P11171	EPB41	1340000	1390000	1300000	1270000	1310000	1350000	3010000	3200000	3270000	4120000	4280000	4060000
O43491	EPB41L2	596109	617035	633620	656905	656019	643254	1150000	1170000	1170000	1110000	1200000	1310000
Q9HCM4	EPB41L5	110313	136028	125142	146267	164632	105458	NA	32525.5	51481.5	59704.8	46094.5	67564.6
Q9H2F5	EPC1	NA	NA	NA	40417.4	NA	NA	36694.6	60915.3	63218.6	57324.7	60180.4	57152.8
Q52LR7	EPC2	44433.7	68245.5	110050	44460.6	55242.3	73120.5	84725.6	85150.7	112739	113417	99284.5	84895.2
P16422	EPCAM	NA	NA	NA	NA	NA	NA	281241	88963.2	232459	157523	240427	260281
Q9UM22	EPDR1	262060	298504	329326	337299	344032	293690	NA	NA	NA	NA	NA	NA
P54760	EPHB4	NA	NA	NA	NA	NA	NA	284034	205762	268000	330358	307581	308673
P07099	EPHX1	NA	NA	NA	NA	NA	NA	767642	857475	834899	816079	858708	756492
P34913	EPHX2	NA	3260000	NA	3080000	3040000	3900000	2240000	2320000	2500000	3240000	3000000	3540000
Q7L775	EPM2AIP1	139788	250046	223483	219033	205016	94546	292749	327975	313796	502536	460116	423743
Q9Y6I3	EPN1	58184.6	NA	77053.1	93319.9	87032.6	66081	309108	282180	271238	302010	312639	404467
Q9H201	EPN3	NA	NA	NA	NA	NA	NA	101400	139580	64341.7	79681.9	87588	93712.6
P58107	EPPK1	NA	NA	NA	NA	NA	2040000	2240000	2140000	2120000	2770000	2700000	2840000
P07814	EPRS	4000000	4440000	4380000	4240000	3990000	4130000	6330000	6700000	6410000	7540000	7700000	6910000
P42566	EPS15	745270	782241	808842	838538	837420	724571	982933	1020000	1020000	1020000	1010000	1020000
Q9UBC2	EPS15L1	744418	738417	784333	793264	846240	783262	771723	791848	754363	677336	672920	700573
Q9C0D9	EPT1	NA	NA	NA	NA	NA	NA	NA	262192	200774	252181	214137	194974
P11678	EPX	355894	381794	376534	358028	374703	340413	148006	173677	161332	116493	101374	87261.5
O75616	ERAL1	347995	353850	352314	316000	432609	399147	989473	1100000	984513	882379	850561	790894
Q9NZ08	ERAP1	1090000	1100000	942916	1230000	626309	983929	1420000	1480000	1550000	1560000	1470000	1540000
Q96RT1	ERBB2IP	594475	516064	544997	542732	542634	463035	404089	359584	419439	389804	363770	463564
Q8IUD2	ERC1	421842	470175	489477	483030	470496	428134	226782	187855	262637	172477	191013	153940
P07992	ERCC1	177240	182062	240552	103414	268474	218112	138453	122450	119260	150947	85296.2	152813
P18074	ERCC2	531560	684049	709862	660592	654140	652776	1710000	1710000	1820000	1720000	1740000	1710000
P19447	ERCC3	607599	637246	671790	708184	630976	703810	691953	667095	763168	525884	643830	731158
Q92889	ERCC4	180964	191330	135396	168172	141860	175445	128944	154858	150395	209150	173589	124971
P28715	ERCC5	NA	NA	NA	NA	NA	NA	NA	98880	144292	23658	36327.1	163305
Q2NKX8	ERCC6L	364206	345963	287087	428427	340579	424426	234839	277673	276801	178265	171941	201114
P50548	ERF	NA	NA	NA	NA	NA	NA	NA	28315.8	27102.2	58655.6	59482.2	67015.7
Q969X5	ERGIC1	707762	762596	638740	839795	620637	728474	283680	253213	276907	293650	265678	366168
Q96RQ1	ERGIC2	223447	376880	208075	230725	181698	274660	135134	163000	185638	148010	184868	113668
Q9Y282	ERGIC3	305718	281555	349895	314218	321557	227363	215831	220053	272079	147811	264469	228869
P84090	ERH	946456	1060000	1100000	1060000	1070000	2300000	1080000	1160000	848965	1640000	1410000	1500000
Q8IV48	ERI1	956442	697595	624890	769437	809421	629419	518581	587457	513762	433987	455157	411238
O43414	ERI3	NA	230299	212256	188291	247511	257666	461248	477713	437704	516909	482168	584426
Q86X53	ERICH1	103128	112654	149556	73460.6	131790	142608	NA	19928.7	NA	NA	NA	NA
Q96DZ1	ERLEC1	192271	160878	185329	205943	234890	211975	254148	281045	283441	312311	330287	329759
O75477	ERLIN1	NA	389669	529306	451071	NA	354393	971380	907473	962244	935111	845302	873499
O94905	ERLIN2	744064	710113	597914	794030	729064	767243	1950000	1820000	1750000	2240000	2330000	2500000
Q96PL5	ERMAP	NA	NA	NA	NA	NA	NA	NA	97891.4	62615.2	484023	493054	418736
Q7Z2K6	ERMP1	1780000	1750000	1640000	2090000	1390000	1800000	1560000	1280000	1540000	1560000	1650000	1800000
Q96HE7	ERO1L	2050000	2280000	2240000	2190000	2380000	2180000	2870000	3010000	2740000	2570000	2690000	2420000
Q86YB8	ERO1LB	47187.4	73818.8	133059	83621.4	145888	134876	61476.8	84279	65663.1	107100	82627.1	87702.9
P30040	ERP29	2430000	2440000	2210000	2560000	2720000	2480000	5170000	5590000	4870000	5620000	5950000	5970000
Q9BS26	ERP44	2390000	2260000	2260000	1870000	2510000	2150000	3820000	3950000	3710000	4090000	4240000	4140000
Q56NI9	ESCO2	NA	184261	343306	494422	332201	390938	282042	307853	230700	167764	132087	149288
P10768	ESD	4350000	3980000	4090000	3440000	3510000	3440000	5310000	5750000	4960000	6200000	6020000	5950000
Q9H501	ESF1	1110000	1120000	927837	1100000	1190000	945060	657715	640478	675617	298109	312340	292891
Q14674	ESPL1	67146.5	56461.5	59578.6	79549.3	41709	76133.6	NA	59995.1	48156.7	NA	NA	NA
B1AK53	ESPN	NA	NA	NA	NA	NA	NA	NA	NA	NA	92868.1	69849.3	NA
P11474	ESRRA	NA	129238	80891.5	129438	NA	72053.8	69783.8	62669.7	66174.1	63035.6	53251.7	NA
O95718	ESRRB	6396.97	19016.5	30467.1	NA	49112.8	40409.7	73742.2	NA	68431.4	90943.7	NA	62764.6
Q9BSJ8	ESYT1	3720000	3590000	3200000	3410000	3180000	3440000	7390000	7590000	7500000	6440000	6250000	6130000
A0FGR8	ESYT2	939872	1010000	955104	1000000	788518	987594	1740000	1790000	1920000	1970000	1960000	2070000
P62495	ETF1	4800000	4650000	4600000	5010000	4750000	4880000	4390000	4820000	4830000	3810000	3730000	4240000
P13804	ETFA	5030000	4860000	4820000	4620000	5090000	5100000	6000000	6070000	5820000	8510000	8800000	7870000
P38117	ETFB	3960000	3890000	3720000	3110000	4200000	3390000	4930000	5310000	4870000	7450000	7760000	6670000
Q16134	ETFDH	484196	612689	580301	583346	663866	620416	388636	377353	377844	509392	524288	578876
O95571	ETHE1	NA	823157	599140	691740	1040000	734986	358645	448043	366654	774875	746076	554213
Q9HBU6	ETNK1	311182	366444	257206	304107	125701	406747	96766.4	150633	148831	101942	86217.4	70989
Q8TBG4	ETNPPL	429503	276547	NA	114122	409911	241176	NA	NA	NA	NA	NA	NA
P41212	ETV6	413762	366516	447079	382830	446601	367240	116077	131496	99309.3	125314	117086	93991.7
P34910	EVI2B	NA	NA	NA	NA	NA	NA	111994	199340	216032	139839	134830	129081
Q01844	EWSR1	2930000	3300000	3280000	3210000	3600000	3720000	3620000	3840000	3430000	4250000	3850000	3740000
Q9NVH0	EXD2	NA	NA	NA	NA	NA	NA	169390	107842	119005	182965	190230	170540
Q9UQ84	EXO1	NA	NA	NA	NA	NA	NA	189349	126219	181340	74504.9	91425.3	93654.4
Q9NV70	EXOC1	392201	418204	434610	497626	445052	465806	697579	718793	664226	912452	913273	709118
Q96KP1	EXOC2	559802	627954	589201	516888	502241	508982	949272	933986	965242	1090000	1180000	1180000
O60645	EXOC3	692715	747275	796096	825411	758791	753660	1410000	1370000	1390000	1550000	1630000	1610000
Q2M3D2	EXOC3L2	NA	NA	NA	NA	NA	NA	201452	187681	188856	291477	254366	223065
Q96A65	EXOC4	542384	577309	656232	650391	604769	654125	926377	887917	897168	1090000	1140000	1050000
O00471	EXOC5	265331	257672	268234	274708	217406	237708	273133	308526	329277	317921	351483	358817
Q8TAG9	EXOC6	163626	207645	235754	190645	211011	201366	246743	230794	266327	228965	214636	247257
Q9UPT5	EXOC7	703689	587387	670387	581857	671777	614292	572924	668121	663547	730850	764764	743121
Q8IYI6	EXOC8	396237	442395	320576	377058	329299	401539	393609	416359	384156	373113	422820	396605
Q9Y2C4	EXOG	25598.1	10452.3	NA	55826.6	NA	17343.2	153516	NA	NA	142284	116798	130329
Q9Y3B2	EXOSC1	1160000	1050000	1040000	913276	1180000	1140000	1170000	1290000	1200000	1220000	1240000	1020000
Q01780	EXOSC10	837028	902860	882206	847785	971551	913217	1330000	1390000	1320000	1280000	1270000	1220000
Q13868	EXOSC2	1270000	1380000	1460000	1390000	1260000	1220000	1820000	1920000	1650000	1620000	1670000	1550000
Q9NQT5	EXOSC3	856230	780155	816724	786217	1030000	759987	1270000	1180000	1190000	1010000	1200000	1120000
Q9NPD3	EXOSC4	477707	519524	475509	481293	499805	442409	857578	852959	795244	799963	807851	769106
Q9NQT4	EXOSC5	693889	561652	686801	749245	852597	755272	1080000	1060000	992002	1130000	1050000	1080000
Q5RKV6	EXOSC6	1760000	1600000	1630000	1500000	1570000	1540000	1760000	2010000	1890000	1940000	1990000	1880000
Q15024	EXOSC7	814207	749745	860647	822100	822397	803215	1040000	1120000	1180000	1090000	1280000	1100000
Q96B26	EXOSC8	2110000	1920000	2130000	2170000	1890000	2110000	2600000	2430000	2520000	2540000	2420000	2620000
Q06265	EXOSC9	869475	838483	889873	787867	741661	792628	1330000	1250000	1340000	958618	1040000	1280000
Q93063	EXT2	NA	721243	NA	NA	NA	NA	210147	232021	177375	134671	126970	151467
Q9UBQ6	EXTL2	NA	NA	NA	NA	NA	NA	167471	138412	158652	134028	135745	120088
Q99504	EYA3	432571	411518	423755	446290	419382	388289	355486	422090	392230	293168	248319	288994
Q15910	EZH2	535912	531986	597664	507019	607119	484126	451853	507641	545153	483295	488105	415090
P15311	EZR	3000000	3080000	3040000	2810000	3040000	2920000	4830000	5510000	5150000	5090000	5240000	4850000
Q9Y624	F11R	NA	59913.1	NA	55515.4	NA	NA	660297	624704	613589	1010000	1040000	1110000
Q96RI0	F2RL3	NA	NA	NA	NA	NA	NA	140389	90857.3	91534.2	47054.8	25743.4	90653.4
P12259	F5	NA	NA	NA	54189.1	40550.7	40485	NA	NA	NA	NA	NA	NA
Q01469	FABP5	5380000	6480000	5820000	7030000	6060000	4790000	2170000	2280000	1990000	1540000	1490000	1350000
Q13158	FADD	812944	639846	810329	850694	892455	640134	497767	440320	358814	374337	305324	348119
O60427	FADS1	953523	975264	988488	1030000	823633	871534	1630000	1540000	1440000	1840000	1790000	1870000
O95864	FADS2	150468	52993.5	39169.3	110911	22280.4	96218.5	NA	NA	NA	NA	NA	NA
Q9Y5Q0	FADS3	NA	NA	NA	NA	NA	NA	178907	196060	191110	428662	313988	321617
Q9UNN5	FAF1	1340000	1260000	1210000	1320000	1200000	1200000	2380000	2480000	2340000	2200000	2060000	2150000
Q96CS3	FAF2	731858	857478	917804	987519	905154	914437	1440000	1400000	1430000	1560000	1680000	1450000
P16930	FAH	864156	NA	NA	NA	NA	NA	2680000	2960000	2730000	2860000	3110000	2560000
Q6P587	FAHD1	214209	149346	129936	248071	128782	117336	581409	572667	448187	563971	615426	783451
Q96GK7	FAHD2A	NA	NA	NA	NA	NA	NA	1100000	1090000	1220000	1710000	1680000	1620000
Q9NVQ4	FAIM	235314	218935	273197	225484	164754	249929	66222.2	NA	NA	NA	NA	NA
Q5T8I3	FAM102B	NA	39880.4	75516.6	116239	NA	NA	89880.5	72975.4	102131	150695	125710	126336
Q9BTL3	FAM103A1	NA	34361.6	29952.7	61074.9	73453.3	35135.3	NA	NA	NA	27058.2	15053.6	NA
Q9H098	FAM107B	NA	172186	104135	190581	178014	219014	NA	NA	NA	NA	NA	NA
Q9NRY5	FAM114A2	483780	501508	521606	469908	494162	571476	859490	784094	742351	730330	786432	798011
Q9C073	FAM117A	NA	NA	123070	NA	NA	NA	185155	167487	134010	112561	88873.6	128831
Q9NWS6	FAM118A	NA	NA	70979.4	NA	47683.4	57728.4	57177.9	199362	103617	188740	182232	116445
Q9BPY3	FAM118B	97403.6	128760	30814.8	57562.9	93388.1	75825.6	135594	151850	90208.6	199139	125837	145562
Q9NZB2	FAM120A	1510000	1470000	1440000	1410000	1450000	1460000	862868	834052	906384	814793	897685	802904
Q96EK7	FAM120B	NA	NA	NA	NA	NA	NA	228920	209251	233182	228305	237531	269625
Q9BYI3	FAM126A	621514	607523	560785	557489	570699	554232	269979	205273	282465	239151	244150	327197
Q9BZQ8	FAM129A	353908	338849	302940	442351	385451	324881	680060	670211	693689	621753	607260	713263
Q96TA1	FAM129B	364925	402314	424690	459634	420015	405307	1740000	1780000	1730000	1800000	1910000	2050000
Q8N9E0	FAM133A	84606.2	41168.5	58879.6	NA	68936.5	24814.6	NA	NA	NA	NA	NA	NA
Q8NC44	FAM134A	NA	NA	NA	NA	NA	NA	164877	214901	281782	152783	196138	173254
Q86VR2	FAM134C	NA	NA	NA	NA	396695	NA	844690	995089	852768	877361	859595	1040000
Q96C01	FAM136A	NA	NA	NA	NA	NA	NA	402311	154793	171836	154928	268014	332008
Q5W0V3	FAM160B1	103627	130350	109830	104094	131308	142804	20381.5	35097.1	53006.2	60094	59525.5	37595.7
Q96A26	FAM162A	709726	760049	864934	1040000	847176	1160000	698171	611439	671109	701719	672985	694759
Q8WUF8	FAM172A	388329	295916	254895	286407	265057	187744	26684.4	NA	NA	52891.6	77781.7	55811.5
Q6UWZ7	FAM175A	NA	NA	46457.4	NA	NA	NA	101495	NA	86485	121441	75061.9	70861.8
Q15018	FAM175B	1130000	1070000	1060000	1210000	1220000	1070000	907345	763291	822153	767498	621096	1160000
Q8N128	FAM177A1	53977.7	61966.6	80638.1	103016	92031.7	60275.7	132612	166658	129297	86134.1	67764.4	78771.2
Q9H8M7	FAM188A	1550000	1360000	1270000	1130000	1140000	1260000	943391	867381	1040000	999522	949442	975861
Q9GZU8	FAM192A	432242	634223	636371	447170	682345	722630	236064	358986	398960	341275	280488	149841
P78312	FAM193A	35957.3	55131	80183.5	100284	57266.3	97180.3	22332.1	19333.6	18787	10546.9	11749.8	21151.8
C9JLW8	FAM195B	14200.9	137071	245975	169964	175591	244787	38985.2	114268	38322.3	60905.2	56234.3	NA
Q9NX38	FAM206A	1050000	919265	831460	759433	942197	885545	258819	286208	298290	257392	321144	295316
Q9NSI2	FAM207A	222383	265727	147850	344118	473233	631505	459590	524137	394943	207815	154135	196107
Q9UK61	FAM208A	NA	NA	NA	NA	NA	NA	652132	750297	603134	697467	582815	610057
Q5VWN6	FAM208B	NA	NA	NA	NA	NA	NA	88229.2	88313.4	72252	91010.1	44583.3	17802.1
O75063	FAM20B	204081	320650	200990	232038	NA	96769.9	470730	469695	505773	609459	594565	637587
Q96ND0	FAM210A	NA	113783	89346.9	24086	NA	112262	91760.3	69315	83457.9	138173	168539	95873.9
Q96KR6	FAM210B	NA	NA	NA	NA	NA	NA	134872	NA	52812.1	155899	140957	288350
Q9BRX8	FAM213A	NA	NA	NA	NA	NA	NA	NA	NA	36537	68053.7	66602.6	35818.7
Q8TBF2	FAM213B	NA	NA	NA	NA	NA	NA	51742.5	72788.9	67625.6	81884.5	155613	60160.1
Q641Q2	FAM21A	NA	NA	NA	NA	NA	NA	36864.1	22795	34372.6	24994.3	57013.3	71536.1
Q9Y4E1	FAM21C	NA	NA	NA	NA	NA	NA	192415	171958	200843	246688	235742	221504
P98173	FAM3A	NA	NA	NA	NA	NA	NA	126321	43771.6	19938.2	350828	66811.5	89215
